CaseTypeID,Name,Descr,RequestTypeID,IsEnabled,CalendarTypeID,ReportGroupingID,RegulatoryProcedureTypeID,DefaultPriorityCasePriorityTypeID,DefaultCaseRiskRatingRequired,DefaultCaseRiskRatingReferenceID,RegulatedItemInstantiationTypeID,RegulatoryInstrumentNumberPrefix,CaseTypeGroupVersionNumber,CaseTypeVersionNumber,CaseTypeVersionStatusID,DataSetID,CaseTypeModifiedBy,CaseTypeModifiedDate,ConcurrencyRowVersion,ManagementCommitteeReportTableTypeID,SpcTypeID,InterfaceBehaviourID,ReportGroupingLevelTwoID,ReportGroupingLevelThreeID
3135,eRMR monitoring (1 month),eRMR monitoring (1 month),10,1,2,-999,50,NULL,1,NULL,2,NULL,192,1,2,5,289,32:42.0,0x000000000712ED28,7,NULL,NULL,NULL,NULL
3136,Cent Variation Worksharing as MS,Cent Variation Worksharing as MS,13,1,2,11,1,3,1,5,2,,162,2,3,1,69,01:27.9,0x0000000006D61093,7,NULL,NULL,NULL,NULL
3137,Cent Variation Worksharing as Rapp,Cent Variation Worksharing as Rapp,13,1,2,11,1,3,1,5,2,,50,6,3,1,69,03:01.8,0x0000000006D6109F,7,NULL,NULL,NULL,NULL
3138,Educational Materials New,Educational Materials New,10,1,2,5,50,NULL,1,NULL,2,NULL,193,1,2,5,289,43:22.0,0x0000000006FE65E5,7,NULL,NULL,NULL,NULL
3139,Cent Variation Type IA as Rapp,Cent Variation Type IA as Rapp,13,1,2,11,1,3,1,5,2,,84,6,3,1,90,50:53.8,0x000000000659BC3B,7,NULL,NULL,NULL,NULL
3140,DHPC,DHPC,10,1,1,-999,50,NULL,1,NULL,2,NULL,194,1,2,5,289,50:41.1,0x0000000006FE6DCB,7,NULL,NULL,NULL,NULL
3141,PAMs as MS,PAMs as MS,10,1,1,-999,50,NULL,1,NULL,2,NULL,195,1,3,5,289,14:49.6,0x0000000007B00F10,7,NULL,NULL,NULL,NULL
3142,Cent Variation Type IA as Rapp,Cent Variation Type IA as Rapp,13,1,2,11,1,3,1,5,2,,84,7,3,1,90,07:04.8,0x0000000006D610A4,7,NULL,NULL,NULL,NULL
3143,CAP Variation Type II as MS (30 Day),CAP Variation Type II as MS (30 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,196,1,3,5,290,56:44.1,0x0000000007029F2A,7,NULL,NULL,NULL,NULL
3144,CAP Variation Type IB as CHMP Rapp,CAP Variation Type IB as CHMP Rapp,13,1,2,11,1,NULL,1,NULL,2,NULL,197,1,3,5,284,40:18.1,0x000000000772CDFB,7,NULL,NULL,NULL,NULL
3145,PSUSA as PRAC CoRapp,PSUSA as PRAC CoRapp,10,1,2,9,50,NULL,1,NULL,2,,198,1,2,5,408,00:05.6,0x0000000007028E15,7,NULL,NULL,NULL,NULL
3146,CAP WS Variation CHMP MS (60 Day),CAP WS Variation CHMP MS (60 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,199,1,3,5,96,33:31.2,0x00000000075FC0BD,7,NULL,NULL,NULL,NULL
3147,CAP WS Variation CHMP MS (90 Day),CAP WS Variation CHMP MS (90 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,200,1,3,5,284,45:45.7,0x00000000078FFB51,7,NULL,NULL,NULL,NULL
3148,PASS Report as PRAC MS/CMS,PASS Report as PRAC MS/CMS,10,1,1,-999,50,NULL,1,NULL,2,NULL,201,1,3,5,289,42:50.1,0x00000000075FC4A1,7,NULL,NULL,NULL,NULL
3149,CAP Variation Type IA as CHMP Rapp,CAP Variation Type IA as CHMP Rapp,13,1,2,11,1,NULL,1,NULL,2,NULL,202,1,3,5,69,04:11.6,0x00000000078FF484,7,NULL,NULL,NULL,NULL
3150,CAP Variation Type II as MS (90 Day),CAP Variation Type II as MS (90 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,203,1,3,5,284,53:06.0,0x0000000007029F33,7,NULL,NULL,NULL,NULL
3151,CHMP Article 30 referral as MS,CHMP Article 30 referral as MS,13,1,2,11,1,NULL,1,NULL,2,NULL,204,1,3,5,284,57:26.5,0x0000000007610FF5,7,NULL,NULL,NULL,NULL
3152,CHMP Article 30 referral as RappCoRapp,CHMP Article 30 referral as RappCoRapp,13,1,2,11,1,NULL,1,NULL,2,NULL,205,1,3,5,284,43:37.0,0x000000000761102F,7,NULL,NULL,NULL,NULL
3153,CHMP Article 31 referral as MS,CHMP Article 31 referral as MS,13,1,2,11,1,NULL,1,NULL,2,NULL,206,1,3,5,284,45:21.0,0x0000000007611061,7,NULL,NULL,NULL,NULL
3154,CHMP Article 31 referral as RappCoRapp,CHMP Article 31 referral as RappCoRapp,13,1,2,11,1,NULL,1,NULL,2,NULL,207,1,3,5,284,45:58.1,0x0000000007611095,7,NULL,NULL,NULL,NULL
3155,New CAP as CHMP as MS (Informed Consent),New CAP as CHMP as MS (Informed Consent),6,1,2,5,1,NULL,1,NULL,1,NULL,208,1,3,5,289,45:22.0,0x000000000772D0C7,7,NULL,NULL,NULL,NULL
3156,New CAP as CHMP RappCoRapp (Informed Consent) ,New CAP as CHMP RappCoRapp (Informed Consent) ,6,1,2,5,1,NULL,1,NULL,1,NULL,209,1,3,5,289,46:09.5,0x000000000772D0D1,7,NULL,NULL,NULL,NULL
3157,ATMP CAT Scientific-CAT Co-ordinator,ATMP CAT Scientific-CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,NULL,210,1,3,5,284,48:17.4,0x00000000078D5966,7,NULL,NULL,NULL,NULL
3158,ATMP Certification - CAT Co-ordinator,ATMP Certification - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,NULL,211,1,3,5,290,59:26.6,0x00000000078D59A0,7,NULL,NULL,NULL,NULL
3159,ATMP Classification - CAT Co-ordinator,ATMP Classification - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,NULL,212,1,3,5,284,55:20.2,0x00000000078D59CF,7,NULL,NULL,NULL,NULL
3160,ATMP Prime designation - CAT Co-ordinator,ATMP Prime designation - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,NULL,213,1,3,5,284,58:00.9,0x00000000078D5A12,7,NULL,NULL,NULL,NULL
3161,CAP WS Variation CHMP RappCoRapp (60 Day),CAP WS Variation CHMP RappCoRapp (60 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,214,1,3,5,96,35:01.6,0x00000000078FF9DF,7,NULL,NULL,NULL,NULL
3162,CAP Renewal RappCoRapp,CAP Renewal RappCoRapp,8,1,2,10,1,NULL,1,NULL,2,NULL,215,1,2,5,289,48:26.0,0x0000000007029F24,7,NULL,NULL,NULL,NULL
3163,CAP Variation Type II RappCoRapp (60 Day),CAP Variation Type II RappCoRapp (60 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,216,1,3,5,289,41:35.2,0x0000000007610F56,7,NULL,NULL,NULL,NULL
3164,CAP WS Variation CHMP RappCoRapp (90 Day),CAP WS Variation CHMP RappCoRapp (90 Day),13,1,2,11,1,NULL,1,NULL,2,NULL,217,1,3,5,96,35:54.6,0x00000000078FF9EA,7,NULL,NULL,NULL,NULL
3165,PSUR Non-EU Single Assessment as Lead MS,PSUR Non-EU Single Assessment as Lead MS,10,1,2,9,50,NULL,1,NULL,2,,218,1,2,5,413,41:17.0,0x0000000007028E20,7,NULL,NULL,NULL,NULL
3166,Article 29 Paediatrics as MS,Article 29 Paediatrics as MS,13,1,2,11,4,NULL,1,NULL,2,NULL,219,1,3,5,281,26:08.9,0x000000000711A4D6,7,NULL,NULL,NULL,NULL
3167,Article 29 Paediatrics as RappCoRapp,Article 29 Paediatrics as RappCoRapp,13,1,2,11,4,NULL,1,NULL,2,NULL,220,1,3,5,281,26:19.8,0x000000000764F5D2,7,NULL,NULL,NULL,NULL
3168,Article 45 Paediatric Study as MS,Article 45 Paediatric Study as MS,13,1,2,11,4,NULL,1,NULL,2,NULL,221,1,3,5,284,03:28.9,0x00000000075FBE57,7,NULL,NULL,NULL,NULL
3169,Article 46 Paediatric Study as MS,Article 46 Paediatric Study as MS,13,1,2,11,4,NULL,1,NULL,2,NULL,222,1,3,5,284,16:43.1,0x0000000006FE642B,7,NULL,NULL,NULL,NULL
3170,ANN  re-assessment CHMP Rapp,ANN  re-assessment CHMP Rapp,8,1,2,10,1,NULL,1,NULL,2,NULL,223,1,3,5,281,08:53.4,0x000000000711A4D2,7,NULL,NULL,NULL,NULL
3171,Article 45 Paediatric Study as Rapp ,Article 45 Paediatric Study as Rapp ,13,1,2,11,4,NULL,1,NULL,2,NULL,224,1,3,5,284,12:24.4,0x00000000078D58CB,7,NULL,NULL,NULL,NULL
3172,Article 46 Paediatric Study as Rapp,Article 46 Paediatric Study as Rapp,13,1,2,11,4,NULL,1,NULL,2,,225,1,3,5,284,20:38.9,0x00000000078D5923,7,NULL,NULL,NULL,NULL
3173,New PMF,New PMF,6,1,2,5,1,NULL,1,NULL,1,NULL,226,1,3,5,290,19:21.2,0x00000000078D5516,7,NULL,NULL,NULL,NULL
3174,PAM as CHMP RappCoRapp,PAM as CHMP RappCoRapp,13,1,2,11,1,NULL,1,NULL,2,NULL,227,1,3,5,281,54:53.6,0x0000000007B00EF3,7,NULL,NULL,NULL,NULL
3175,Transfer before Authorisation,Transfer before Authorisation,6,1,2,5,50,NULL,1,NULL,1,PA,228,1,3,5,294,42:55.5,0x000000000763A7B6,7,NULL,NULL,NULL,NULL
3176,Modification of an Agreed PIP ,Modification of an Agreed PIP ,1,1,2,4,1,NULL,1,NULL,2,NULL,229,1,3,5,289,10:43.4,0x000000000772CF76,7,NULL,NULL,NULL,NULL
3177,PPA Additional Source Country,PPA Additional Source Country,6,1,2,-999,4,NULL,1,NULL,1,PPA,230,1,3,5,294,36:17.1,0x000000000763A71F,7,NULL,NULL,NULL,NULL
3178,New PIP Rapp,New PIP Rapp,6,1,2,4,1,NULL,1,NULL,1,NULL,231,1,3,5,289,03:21.2,0x000000000712EB86,7,NULL,NULL,NULL,NULL
3179,CAP Variation Type II RappCoRapp (90 Day),CAP Variation Type II RappCoRapp (90 Day),13,1,2,11,1,NULL,1,NULL,2,,232,1,3,5,289,51:10.0,0x0000000007610FB4,7,NULL,NULL,NULL,NULL
3180,Scientific Advice - National,Scientific Advice - National,1,1,2,4,4,NULL,1,NULL,1,NULL,233,1,3,5,290,37:15.5,0x000000000772D087,7,NULL,NULL,NULL,NULL
3181,New PPA,New PPA,6,1,2,5,4,NULL,1,NULL,1,PPA,234,1,3,5,294,07:10.3,0x00000000075FC45C,7,NULL,NULL,NULL,NULL
3182,PIP Compliance Check ,PIP Compliance Check ,1,1,2,4,1,NULL,1,NULL,2,NULL,235,1,3,5,289,45:28.0,0x000000000772CFCA,7,NULL,NULL,NULL,NULL
3183,New MR as CMS,New MR as CMS,6,1,2,5,3,NULL,1,NULL,1,PA,236,1,3,5,408,47:54.0,0x000000000763A24B,10,NULL,NULL,NULL,NULL
3184,CAP Variation Type II RappCoRapp (30 Day),CAP Variation Type II RappCoRapp (30 Day),13,1,2,11,1,NULL,1,NULL,2,,237,1,3,5,96,30:11.4,0x0000000007610E03,7,NULL,NULL,NULL,NULL
3185,PMF Annual Update ,PMF Annual Update ,1,1,2,4,1,NULL,1,NULL,2,NULL,238,1,3,5,289,48:49.3,0x000000000772CFE5,7,NULL,NULL,NULL,NULL
3186,Re-examination of PIP ,Re-examination of PIP ,1,1,2,4,1,NULL,1,NULL,2,NULL,239,1,3,5,289,24:41.4,0x000000000772D03A,7,NULL,NULL,NULL,NULL
3187,New Homeopathic National Rules,New Homeopathic National Rules,6,1,2,5,50,1,1,5,1,HOA,240,1,3,5,69,20:58.2,0x000000000763A45E,14,NULL,NULL,NULL,NULL
3188,Scientific Advice SAWP,Scientific Advice SAWP,1,1,2,4,1,NULL,1,NULL,2,NULL,241,1,3,5,289,23:57.6,0x00000000075FBDBF,7,NULL,NULL,NULL,NULL
3189,CAP Renewal as PRAC MS,CAP Renewal as PRAC MS,8,1,2,10,1,NULL,1,NULL,2,NULL,242,1,2,5,408,42:07.5,0x0000000006E5D858,7,NULL,NULL,NULL,NULL
3190,CAP Renewal as PRAC Rapp,CAP Renewal as PRAC Rapp,8,1,2,10,1,NULL,1,NULL,2,,243,1,3,5,408,49:38.3,0x0000000006FE646A,7,NULL,NULL,NULL,NULL
3191,test for deletion,test for deletion,6,1,2,14,3,NULL,1,NULL,1,,244,1,1,5,98,42:50.5,0x000000000674DA78,7,NULL,NULL,NULL,NULL
3192,Pharmacovigilance Review as MS,Pharmacovigilance Review as MS,10,1,2,-999,50,NULL,1,NULL,2,NULL,245,1,2,5,289,52:50.3,0x000000000702A44F,7,NULL,NULL,NULL,NULL
3193,CAP Variation Type II as PRAC MS,CAP Variation Type II as PRAC MS,13,1,2,11,1,NULL,1,NULL,2,NULL,246,1,2,5,83,16:19.5,0x0000000007C83A4A,7,NULL,NULL,NULL,NULL
3194,Transfer ,Transfer ,12,1,2,13,50,NULL,1,NULL,2,PA,247,1,3,5,294,19:04.0,0x0000000007610643,13,NULL,NULL,NULL,NULL
3195,DPR Notification,DPR Notification,6,1,2,5,50,1,1,5,1,DPR,248,1,3,5,294,44:31.2,0x0000000007649082,7,NULL,NULL,NULL,NULL
3196,Withdrawal ,Withdrawal ,14,1,2,12,50,NULL,1,NULL,2,PA,249,1,3,5,96,10:05.3,0x000000000763A7BB,7,NULL,NULL,NULL,NULL
3197,New DPR,New DPR,6,1,2,5,-999,NULL,1,NULL,1,DPR,250,1,3,5,294,31:04.7,0x000000000763A3FE,7,NULL,NULL,NULL,NULL
3198,New CAP Reexamination,New CAP Reexamination,6,1,2,5,1,NULL,1,NULL,1,NULL,251,1,3,5,284,32:48.4,0x000000000772D2A4,7,NULL,NULL,NULL,NULL
3199,New Homeopathic Registration,New Homeopathic Registration,6,1,2,5,50,1,1,5,1,HOR,252,1,3,5,289,24:11.0,0x000000000763A463,14,NULL,NULL,NULL,NULL
3200,Compassionate Use,Compassionate Use,6,1,2,-999,4,NULL,1,NULL,1,NULL,253,1,3,5,294,38:20.6,0x000000000764F66A,7,NULL,NULL,NULL,NULL
3201,Product Information Complaints,Product Information Complaints,10,1,2,-999,4,NULL,1,NULL,2,PA,254,1,3,5,294,41:58.4,0x000000000763A7A3,7,NULL,NULL,NULL,NULL
3202,New Cap as CHMP RappCoRapp,New Cap as CHMP RappCoRapp,6,1,2,5,1,NULL,1,NULL,1,NULL,255,1,3,5,289,39:38.9,0x00000000075FBC48,7,NULL,NULL,NULL,NULL
3203,DPR Withdrawal ,DPR Withdrawal ,14,1,2,12,-999,NULL,1,NULL,2,DPR,256,1,3,5,294,45:04.6,0x0000000007649CDC,7,NULL,NULL,NULL,NULL
3204,Signal review as PRAC Rapp/Lead MS,Signal review as PRAC Rapp/Lead MS,10,1,2,-999,50,NULL,1,NULL,2,NULL,257,1,2,5,289,06:29.8,0x0000000006FE6B28,7,NULL,NULL,NULL,NULL
3205,DPR Annual Compliance Declaration,DPR Annual Compliance Declaration,-999,1,2,4,-999,NULL,1,NULL,2,DPR,258,1,3,5,294,43:43.2,0x0000000007648338,7,NULL,NULL,NULL,NULL
3206,Interchangeable Assessment New ,Interchangeable Assessment New ,1,1,2,4,50,NULL,1,NULL,1,NULL,259,1,3,5,289,51:52.1,0x000000000745598F,16,NULL,NULL,NULL,NULL
3207,Interchangeable Assessment Review  ,Interchangeable Assessment Review  ,1,1,2,4,50,NULL,1,NULL,2,NULL,260,1,3,5,289,09:04.7,0x0000000007455996,17,NULL,NULL,NULL,NULL
3208,PAT Team Rapp Review,PAT Team Rapp Review,13,1,2,11,1,NULL,1,NULL,2,NULL,261,1,3,5,284,01:43.3,0x0000000007B00F1C,7,NULL,NULL,NULL,NULL
3209,eRMR monitoring (3 month),eRMR monitoring (3 month),10,1,2,-999,50,NULL,1,NULL,2,NULL,262,1,2,5,289,33:11.9,0x000000000712ED31,7,NULL,NULL,NULL,NULL
3210,Signal Review as PRAC MS,Signal Review as PRAC MS,10,1,2,-999,50,NULL,1,NULL,2,NULL,263,1,2,5,408,55:51.4,0x0000000007028DFB,7,NULL,NULL,NULL,NULL
3211,eRMR monitoring (6 month),eRMR monitoring (6 month),10,1,2,-999,50,NULL,1,NULL,2,NULL,264,1,2,5,289,33:35.9,0x000000000712ED35,7,NULL,NULL,NULL,NULL
3212,PRAC Referrals as PRAC Rapp/CoRapp,PRAC Referrals as PRAC Rapp/CoRapp,10,1,2,-999,50,NULL,1,NULL,2,NULL,265,1,3,5,289,48:49.6,0x0000000007B00F2A,7,NULL,NULL,NULL,NULL
3213,Educational Materials Update,Educational Materials Update,10,1,2,5,50,NULL,1,NULL,2,NULL,266,1,2,5,289,54:37.8,0x0000000007029F62,7,NULL,NULL,NULL,NULL
3214,New - National,New - National,6,1,2,5,4,3,1,NULL,1,VPA,26,20,3,1,96,11:24.6,0x00000000075FB323,1,NULL,NULL,NULL,NULL
3215,National Variation Type IB,National Variation Type IB,13,1,2,11,4,3,1,5,2,VPA,66,12,2,1,80,34:22.9,0x00000000068A4115,7,NULL,NULL,NULL,NULL
3216,SPC Clean,SPC Clean,6,1,2,14,50,NULL,1,NULL,2,VPA,267,1,2,1,106,36:04.9,0x000000000691D6B8,7,NULL,NULL,NULL,NULL
3217,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,2,NULL,75,5,3,1,83,20:44.1,0x0000000006C0FEC6,7,NULL,NULL,NULL,NULL
3218,Herbal Variation Type IB,Herbal Variation Type IB,13,1,2,11,4,NULL,1,NULL,2,TR,268,1,3,5,281,16:56.1,0x0000000007610B37,7,NULL,NULL,NULL,NULL
3219,National Variation Type II,National Variation Type II,13,1,2,11,4,NULL,1,NULL,2,PA,269,1,3,5,289,42:44.9,0x000000000772D5AA,7,NULL,NULL,NULL,NULL
3220,Herbal Variation Type II,Herbal Variation Type II,13,1,2,11,4,NULL,1,NULL,2,TR,270,1,3,5,289,59:19.3,0x0000000007610B38,7,NULL,NULL,NULL,NULL
3221,Homeopathic Variation Type II,Homeopathic Variation Type II,13,1,2,11,4,NULL,1,NULL,2,HOR,271,1,3,5,289,08:25.1,0x0000000007610B45,7,NULL,NULL,NULL,NULL
3222,National Variation Type IA,National Variation Type IA,13,1,2,11,4,NULL,1,NULL,2,PA,272,1,3,5,289,42:44.0,0x0000000007418486,7,NULL,NULL,NULL,NULL
3223,Herbal Variation Type IA,Herbal Variation Type IA,13,1,2,11,4,NULL,1,NULL,2,TR,273,1,3,5,289,58:12.1,0x0000000007610B33,7,NULL,NULL,NULL,NULL
3224,Homeopathic Variation Type IA,Homeopathic Variation Type IA,13,1,2,11,4,NULL,1,NULL,2,HOR,274,1,3,5,289,38:09.5,0x0000000006FE65C0,7,NULL,NULL,NULL,NULL
3225,National Variation Type IA Exp,National Variation Type IA Exp,13,1,2,11,4,NULL,1,NULL,2,PA,275,1,3,5,289,42:15.0,0x000000000772D563,7,NULL,NULL,NULL,NULL
3226,Article 61(3) Notification ,Article 61(3) Notification ,13,1,2,11,4,NULL,1,NULL,2,PA,276,1,3,5,289,33:38.8,0x000000000772D379,7,NULL,NULL,NULL,NULL
3227,National Variation PPA Type IA ,National Variation PPA Type IA ,13,1,2,11,4,NULL,1,NULL,2,PPA,277,1,3,5,289,37:03.5,0x000000000772D4A4,7,NULL,NULL,NULL,NULL
3228,Batch Specific Request ,Batch Specific Request ,13,1,2,11,50,1,1,NULL,2,NULL,278,1,3,5,289,47:55.6,0x000000000772D45A,7,NULL,NULL,NULL,NULL
3229,National Variation PPA Type IB ,National Variation PPA Type IB ,13,1,2,11,4,NULL,1,NULL,2,PPA,279,1,3,5,289,33:49.6,0x000000000772D4E3,7,NULL,NULL,NULL,NULL
3230,National Variation PPA Type II,National Variation PPA Type II,13,1,2,11,4,NULL,1,NULL,2,PPA,280,1,3,5,289,58:56.1,0x000000000772D520,7,NULL,NULL,NULL,NULL
3231,MR DCP Split Merge,MR DCP Split Merge,10,1,2,-999,50,NULL,1,NULL,2,PA,281,1,3,5,294,49:34.0,0x0000000007639DCF,7,NULL,NULL,NULL,NULL
3232,Drug Device Consultation,Drug Device Consultation,6,1,2,-999,50,NULL,1,NULL,1,NULL,282,1,3,5,294,45:38.1,0x000000000764EAEF,7,NULL,NULL,NULL,NULL
3233,Drug Device Variation,Drug Device Variation,13,1,2,-999,50,NULL,1,NULL,2,NULL,283,1,3,5,294,46:28.5,0x000000000764E9D7,7,NULL,NULL,NULL,NULL
3234,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,2,,75,6,3,1,80,34:53.6,0x0000000006C1016F,7,NULL,NULL,NULL,NULL
3235,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,2,,75,7,3,1,80,48:59.8,0x0000000006D610B1,7,NULL,NULL,NULL,NULL
3236,New DCP as RMS,New DCP as RMS,6,1,2,5,2,1,1,5,1,PA,284,1,3,5,294,28:04.9,0x000000000763A3F9,10,NULL,NULL,NULL,NULL
3237,New MR as RMS,New MR as RMS,6,1,2,5,3,NULL,1,NULL,1,PA,285,1,3,5,408,00:03.5,0x00000000078D51B0,10,NULL,NULL,NULL,NULL
3238,Article 61(3) Notification as CMS,Article 61(3) Notification as CMS,13,1,2,11,3,NULL,1,NULL,2,NULL,286,1,3,5,290,41:22.0,0x00000000078D54ED,7,NULL,NULL,NULL,NULL
3239,CT End of Trial Report,CT End of Trial Report,6,1,2,14,4,NULL,1,NULL,2,CT,287,1,3,5,294,40:34.6,0x000000000764F69A,7,NULL,NULL,NULL,NULL
3240,Article 61(3) Notification as RMS,Article 61(3) Notification as RMS,13,1,2,11,3,NULL,1,NULL,2,,288,1,3,5,290,50:44.2,0x00000000078D5187,7,NULL,NULL,NULL,NULL
3241,MR Variation Type 1A as CMS,MR Variation Type 1A as CMS,13,1,2,11,3,NULL,1,NULL,2,NULL,289,1,3,5,281,21:48.2,0x00000000075FBB8D,7,NULL,NULL,NULL,NULL
3242,MR Variation Type 1A as RMS,MR Variation Type 1A as RMS,13,1,2,11,3,NULL,1,NULL,2,NULL,290,1,3,5,290,34:10.6,0x00000000075FBCCD,7,NULL,NULL,NULL,NULL
3243,MR Variation Type 1B as RMS,MR Variation Type 1B as RMS,13,1,2,11,3,NULL,1,NULL,2,NULL,291,1,3,5,289,05:24.4,0x00000000075FC1E2,7,NULL,NULL,NULL,NULL
3244,PSUSA as PRAC Rapp/Lead MS,PSUSA as PRAC Rapp/Lead MS,10,1,2,9,50,NULL,1,NULL,2,NULL,292,1,3,5,413,42:48.5,0x00000000075FBD2F,7,NULL,NULL,NULL,NULL
3245,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,10,3,1,80,57:36.4,0x0000000006CD70C0,7,NULL,NULL,NULL,NULL
3246,NEW CAP CHMP MNAT,NEW CAP CHMP MNAT,6,1,2,5,1,NULL,1,NULL,1,NULL,293,1,2,5,289,54:14.6,0x000000000712EB6C,7,NULL,NULL,NULL,NULL
3247,MR Variation Type II as CMS (30 Day),MR Variation Type II as CMS (30 Day),13,1,2,11,3,NULL,1,NULL,2,NULL,294,1,3,5,289,30:56.0,0x000000000764FCA6,7,NULL,NULL,NULL,NULL
3248,Withdrawal,Withdrawal,14,1,2,12,50,3,1,5,2,,37,9,3,1,96,52:33.5,0x0000000006D3AA21,7,NULL,NULL,NULL,NULL
3249,New - Decentralised as CMS,New - Decentralised as CMS,6,1,2,5,2,1,1,5,1,VPA,107,13,2,1,96,56:25.9,0x0000000006CCA636,2,NULL,NULL,NULL,NULL
3250,CAP Var Type IB as PRAC Rapp,CAP Var Type IB as PRAC Rapp,13,1,2,11,1,NULL,1,NULL,2,NULL,295,1,3,5,408,22:04.9,0x0000000006FE6443,7,NULL,NULL,NULL,NULL
3251,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,2,14,3,1,96,59:31.2,0x0000000006D619F1,7,NULL,NULL,NULL,NULL
3252,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,PA,296,1,3,5,290,29:57.6,0x000000000764FCB5,7,NULL,NULL,NULL,NULL
3253,CAP Variation Type II as PRAC Rapp,CAP Variation Type II as PRAC Rapp,13,1,2,11,1,NULL,1,NULL,2,NULL,297,1,3,5,289,32:06.6,0x00000000078FF897,7,NULL,NULL,NULL,NULL
3254,MR Variation Type II as CMS Exp,MR Variation Type II as CMS Exp,13,1,2,11,51,NULL,1,NULL,2,PA,298,1,3,5,289,31:54.6,0x000000000764FC9D,7,NULL,NULL,NULL,NULL
3255,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,7,2,1,96,18:01.4,0x0000000006CD695C,7,NULL,NULL,NULL,NULL
3256,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,8,3,1,96,22:19.6,0x0000000006E09B81,7,NULL,NULL,NULL,NULL
3257,National Variation Worksharing (90 Day),National Variation Worksharing (90 Day),13,1,2,11,4,3,1,5,2,VPA,99,9,2,1,96,23:44.2,0x0000000006CD69B5,7,NULL,NULL,NULL,NULL
3258,PAMs as PRAC CoRapp,PAMs as PRAC CoRapp,10,1,2,-999,50,NULL,1,NULL,2,NULL,299,1,3,5,289,50:55.7,0x0000000007B00F16,7,NULL,NULL,NULL,NULL
3259,MR Variation Type II as RMS (30 Day),MR Variation Type II as RMS (30 Day),13,1,2,11,3,NULL,1,NULL,2,NULL,300,1,3,5,290,43:25.0,0x000000000764FCC1,7,NULL,NULL,NULL,NULL
3260,National Variation Type IB EXP,National Variation Type IB EXP,13,1,2,11,4,3,1,5,2,VPA,116,8,2,1,96,34:54.6,0x0000000006CD6E51,7,NULL,NULL,NULL,NULL
3261,MR Variation Type IA EXP as CMS,MR Variation Type IA EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,112,13,3,1,96,36:58.7,0x00000000075FB252,7,NULL,NULL,NULL,NULL
3262,PASS Protocol as PRAC CoRapp,PASS Protocol as PRAC CoRapp,10,1,2,-999,50,NULL,1,NULL,2,NULL,301,1,2,5,289,15:24.4,0x000000000712EC51,7,NULL,NULL,NULL,NULL
3263,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,16,3,1,96,38:54.7,0x0000000006E38937,7,NULL,NULL,NULL,NULL
3264,New - MR as RMS,New - MR as RMS,6,1,2,5,3,3,1,NULL,2,VPA,28,20,3,1,96,42:26.4,0x0000000006E2E96A,7,NULL,NULL,NULL,NULL
3265,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,11,2,1,96,43:27.6,0x0000000006CD70C1,7,NULL,NULL,NULL,NULL
3266,New CAP as PRAC Rapp,New CAP as PRAC Rapp,6,1,2,5,1,NULL,1,NULL,1,NULL,302,1,3,5,284,11:27.1,0x000000000772D221,7,NULL,NULL,NULL,NULL
3267,MR Variation Type II as RMS (60 Day),MR Variation Type II as RMS (60 Day),13,1,2,11,3,NULL,1,NULL,2,NULL,303,1,3,5,290,43:57.1,0x000000000764FCD4,7,NULL,NULL,NULL,NULL
3268,MR Variation Type II as RMS (90 Day),MR Variation Type II as RMS (90 Day),13,1,2,11,3,NULL,1,NULL,2,NULL,304,1,3,5,290,53:14.1,0x000000000764FCEA,7,NULL,NULL,NULL,NULL
3269,PAM as RMS,PAM as RMS,13,1,2,11,1,NULL,1,NULL,2,NULL,305,1,3,5,290,15:49.5,0x00000000078D63E5,7,NULL,NULL,NULL,NULL
